"token ID";"tokens";"POStags";"lemmas";"namedEntities"
"t56104";"beim";"APPRART";"beim";""
"t56105";"Zug";"NN";"Zug";""
"t56106";"48";"CARD";"48";""
"t56107";"benützen";"VVINF";"benützen";""
"t56108";"wolle";"VMFIN";"wollen";""
"t56109";",";"$,";",";""
"t56110";"um";"APPR";"um";""
"t56111";"elf";"CARD";"elf";""
"t56112";"Uhr";"NN";"Uhr";""
"t56113";"mittags";"ADV";"mittags";""
"t56114";"im";"APPRART";"im";""
"t56115";"Wagen";"NN";"Wagen";""
"t56116";"Nro";"NN";"<unknown>";""
"t56117";".";"$.";".";""
"t56118";"117";"CARD";"117";""
"t56119";"eine";"ART";"ein";""
"t56120";"Konferenz";"NN";"Konferenz";""
"t56121";"über";"APPR";"über";""
"t56122";"den";"ART";"d";""
"t56123";"Mormonismus";"NN";"<unknown>";""
"t56124";"zu";"PTKZU";"zu";""
"t56125";"halten";"VVINF";"halten";""
"t56126";",";"$,";",";""
"t56127";"und";"KON";"und";""
"t56128";"lade";"VVFIN";"laden";""
"t56129";"dazu";"PROAV";"dazu";""
"t56130";"alle";"PIAT";"alle";""
"t56131";"Gentlemen";"NN";"Gentleman";""
"t56132";"ein";"PTKVZ";"ein";""
"t56133";",";"$,";",";""
"t56134";"die";"ART";"d";""
"t56135";"Lust";"NN";"Lust";""
"t56136";"hätten";"VAFIN";"haben";""
"t56137";",";"$,";",";""
"t56138";"sich";"PRF";"er|es|sie";""
"t56139";"über";"APPR";"über";""
"t56140";"die";"ART";"d";""
"t56141";"Geheimnisse";"NN";"Geheimnis";""
"t56142";"der";"ART";"d";""
"t56143";"Religion";"NN";"Religion";""
"t56144";"der";"ART";"d";""
"t56145";"»";"$(";"»";""
"t56146";"Heiligen";"NN";"Heilige|Heiligen";"B-OTH"
"t56147";"der";"ART";"d";"I-OTH"
"t56148";"letzten";"ADJA";"letzt";"I-OTH"
"t56149";"Tage";"NN";"Tag";"I-OTH"
"t56150";"«";"$(";"«";""
"t56151";"näher";"ADJD";"nah";""
"t56152";"zu";"PTKZU";"zu";""
"t56153";"unterrichten";"VVINF";"unterrichten";""
"t56154";".";"$.";".";""
"t56155";"»";"$(";"»";""
"t56156";"Ei";"NN";"Ei";""
"t56157";",";"$,";",";""
"t56158";"da";"ADV";"da";""
"t56159";"geh’";"VVFIN";"<unknown>";""
"t56160";"ich";"PPER";"ich";""
"t56161";"hin";"PTKVZ";"hin";""
"t56162";"«";"$(";"«";""
"t56163";",";"$,";",";""
"t56164";"sagte";"VVFIN";"sagen";""
"t56165";"Passepartout";"NN";"Passepartout";""
"t56166";",";"$,";",";""
"t56167";"dem";"PRELS";"d";""
"t56168";"vom";"APPRART";"vom";""
"t56169";"Mormonismus";"NN";"<unknown>";""
"t56170";"nichts";"PIS";"nichts";""
"t56171";"weiter";"ADV";"weiter";""
"t56172";"bekannt";"ADJD";"bekannt";""
"t56173";"war";"VAFIN";"sein";""
"t56174";",";"$,";",";""
"t56175";"als";"KOUS";"als";""
"t56176";"die";"ART";"d";""
"t56177";"Vielweiberei";"NN";"Vielweiberei";""
"t56178";",";"$,";",";""
"t56179";"als";"KOKOM";"als";""
"t56180";"Grundlage";"NN";"Grundlage";""
"t56181";"der";"ART";"d";""
"t56182";"Mormonengesellschaft";"NN";"<unknown>";""
"t56183";".";"$.";".";""
"t56184";"Die";"ART";"d";""
"t56185";"Neuigkeit";"NN";"Neuigkeit";""
"t56186";"verbreitete";"VVFIN";"verbreiten";""
"t56187";"sich";"PRF";"er|es|sie";""
"t56188";"rasch";"ADJD";"rasch";""
"t56189";"unter";"APPR";"unter";""
"t56190";"den";"ART";"d";""
"t56191";"etwa";"ADV";"etwa";""
"t56192";"hundert";"CARD";"hundert";""
"t56193";"Reisenden";"NN";"Reisende";""
"t56194";"des";"ART";"d";""
"t56195";"Zuges";"NN";"Zug";""
"t56196";",";"$,";",";""
"t56197";"von";"APPR";"von";""
"t56198";"welchen";"PRELS";"welch";""
"t56199";"höchstens";"ADV";"höchstens";""
"t56200";"dreißig";"CARD";"dreißig";""
"t56201";"sich";"PRF";"er|es|sie";""
"t56202";"anlocken";"VVINF";"anlocken";""
"t56203";"ließen";"VVFIN";"lassen";""
"t56204";",";"$,";",";""
"t56205";"um";"APPR";"um";""
"t56206";"elf";"CARD";"elf";""
"t56207";"Uhr";"NN";"Uhr";""
"t56208";"auf";"APPR";"auf";""
"t56209";"den";"ART";"d";""
"t56210";"Bänken";"NN";"Bank";""
"t56211";"des";"ART";"d";""
"t56212";"Wagens";"NN";"Wagen";""
"t56213";"Nr.";"NN";"Nr.";""
"t56214";"117";"CARD";"117";""
"t56215";"sich";"PRF";"er|es|sie";""
"t56216";"einzufinden";"VVIZU";"einfinden";""
"t56217";".";"$.";".";""
"t56218";"In";"APPR";"in";""
"t56219";"vorderster";"ADJA";"vorder";""
"t56220";"Reihe";"NN";"Reihe";""
"t56221";"dieser";"PDAT";"dies";""
"t56222";"Gläubigen";"NN";"Gläubige";""
"t56223";"sah";"VVFIN";"sehen";""
"t56224";"man";"PIS";"man";""
"t56225";"Passepartout";"NN";"Passepartout";""
"t56226";";";"$.";";";""
"t56227";"weder";"KON";"weder";""
"t56228";"sein";"PPOSAT";"sein";""
"t56229";"Herr";"NN";"Herr";""
"t56230";",";"$,";",";""
"t56231";"noch";"ADV";"noch";""
"t56232";"Fix";"ADJD";"fix";""
"t56233";"hatten";"VAFIN";"haben";""
"t56234";"sich";"PRF";"er|es|sie";""
"t56235";"wollen";"VMFIN";"wollen";""
"t56236";"stören";"VVINF";"stören";""
"t56237";"lassen";"VVINF";"lassen";""
"t56238";".";"$.";".";""
"t56239";"Zu";"APPR";"zu";""
"t56240";"der";"ART";"d";""
"t56241";"festgesetzten";"ADJA";"festgesetzt";""
"t56242";"Stunde";"NN";"Stunde";""
"t56243";"erhob";"VVFIN";"erheben";""
"t56244";"sich";"PRF";"er|es|sie";""
"t56245";"der";"ART";"d";""
"t56246";"Älteste";"NN";"Älteste";""
"t56247";"und";"KON";"und";""
"t56248";"rief";"VVFIN";"rufen";""
"t56249";"mit";"APPR";"mit";""
"t56250";"aufgeregter";"ADJA";"aufgeregt";""
"t56251";"Stimme";"NN";"Stimme";""
"t56252";",";"$,";",";""
"t56253";"als";"KOKOM";"als";""
"t56254";"hätte";"VAFIN";"haben";""
"t56255";"man";"PIS";"man";""
"t56256";"ihm";"PPER";"er";""
"t56257";"schon";"ADV";"schon";""
"t56258";"zum";"APPRART";"zum";""
"t56259";"Voraus";"NN";"<unknown>";""
"t56260";"widersprochen";"VVPP";"widersprechen";""
"t56261";":";"$.";":";""
"t56262";"»";"$(";"»";""
"t56263";"Ich";"PPER";"ich";""
"t56264";"sage";"VVFIN";"sagen";""
"t56265";"Euch";"PPER";"ihr";""
"t56266";",";"$,";",";""
"t56267";"dass";"KOUS";"dass";""
"t56268";"Joe";"NE";"Joe";"B-PER"
"t56269";"Smyth";"NE";"<unknown>";"I-PER"
"t56270";"ein";"ART";"ein";""
"t56271";"Märtyrer";"NN";"Märtyrer";""
"t56272";"ist";"VAFIN";"sein";""
"t56273";",";"$,";",";""
"t56274";"dass";"KOUS";"dass";""
"t56275";"sein";"PPOSAT";"sein";""
"t56276";"Bruder";"NN";"Bruder";""
"t56277";"Hyram";"NE";"<unknown>";"B-PER"
"t56278";"ein";"ART";"ein";""
"t56279";"Märtyrer";"NN";"Märtyrer";""
"t56280";"ist";"VAFIN";"sein";""
"t56281";",";"$,";",";""
"t56282";"und";"KON";"und";""
"t56283";"dass";"KOUS";"dass";""
"t56284";"die";"ART";"d";""
"t56285";"Verfolgungen";"NN";"Verfolgung";""
"t56286";"von";"APPR";"von";""
"t56287";"Seiten";"NN";"Seite";""
"t56288";"der";"ART";"d";""
"t56289";"Union";"NN";"Union";"B-ORG"
"t56290";"gegen";"APPR";"gegen";""
"t56291";"die";"ART";"d";""
"t56292";"Propheten";"NN";"Prophet";""
"t56293";"gleichermaßen";"ADV";"gleichermaßen";""
"t56294";"Brigham";"NE";"<unknown>";"B-PER"
"t56295";"Young";"NE";"Young";"I-PER"
"t56296";"zum";"APPRART";"zum";""
"t56297";"Märtyrer";"NN";"Märtyrer";""
"t56298";"machen";"VVINF";"machen";""
"t56299";"werden";"VAFIN";"werden";""
"t56300";"!";"$.";"!";""
"t56301";"Wer";"PWS";"wer";""
"t56302";"wagt’s";"VVFIN";"<unknown>";""
"t56303";",";"$,";",";""
"t56304";"das";"ART";"d";""
"t56305";"Gegenteil";"NN";"Gegenteil";""
"t56306";"zu";"PTKZU";"zu";""
"t56307";"behaupten";"VVINF";"behaupten";""
"t56308";"?";"$.";"?";""
"t56309";"«";"$(";"«";""
"t56310";"Niemand";"PIS";"niemand";""
"t56311";"unterstand";"VVFIN";"unterstehen";""
"t56312";"sich";"PRF";"er|es|sie";""
"t56313";"dem";"ART";"d";""
"t56314";"Missionär";"NN";"<unknown>";""
"t56315";"zu";"PTKZU";"zu";""
"t56316";"widersprechen";"VVINF";"widersprechen";""
"t56317";",";"$,";",";""
"t56318";"dessen";"PRELAT";"d";""
"t56319";"Aufregung";"NN";"Aufregung";""
"t56320";"mit";"APPR";"mit";""
"t56321";"seiner";"PPOSAT";"sein";""
"t56322";"von";"APPR";"von";""
"t56323";"Natur";"NN";"Natur";""
"t56324";"ruhigen";"ADJA";"ruhig";""
"t56325";"Physiognomie";"NN";"Physiognomie";""
"t56326";"in";"APPR";"in";""
"t56327";"Widerspruch";"NN";"Widerspruch";""
"t56328";"stand";"VVFIN";"stehen";""
"t56329";".";"$.";".";""
"t56330";"Allerdings";"ADV";"allerdings";""
"t56331";"war";"VAFIN";"sein";""
"t56332";"sein";"PPOSAT";"sein";""
"t56333";"Zorn";"NN";"Zorn";""
"t56334";"durch";"APPR";"durch";""
"t56335";"den";"ART";"d";""
"t56336";"Umstand";"NN";"Umstand";""
"t56337";"erklärlich";"ADJD";"erklärlich";""
"t56338";",";"$,";",";""
"t56339";"dass";"KOUS";"dass";""
"t56340";"der";"ART";"d";""
"t56341";"Mormonismus";"NN";"<unknown>";""
"t56342";"eben";"ADV";"eben";""
"t56343";"harte";"ADJA";"hart";""
"t56344";"Prüfungen";"NN";"Prüfung";""
"t56345";"zu";"PTKZU";"zu";""
"t56346";"bestehen";"VVINF";"bestehen";""
"t56347";"hatte";"VAFIN";"haben";""
"t56348";".";"$.";".";""
"t56349";"Und";"KON";"und";""
"t56350";"wirklich";"ADJD";"wirklich";""
"t56351";"hatte";"VAFIN";"haben";""
"t56352";"die";"ART";"d";""
"t56353";"Regierung";"NN";"Regierung";""
"t56354";"der";"ART";"d";""
"t56355";"Vereinigten";"ADJA";"vereinigt";"B-GPE"
"t56356";"Staaten";"NN";"Staat";"I-GPE"
"t56357";"soeben";"ADV";"soeben";""
"t56358";",";"$,";",";""
"t56359";"nicht";"PTKNEG";"nicht";""
"t56360";"ohne";"APPR";"ohne";""
"t56361";"Schwierigkeiten";"NN";"Schwierigkeit";""
"t56362";",";"$,";",";""
"t56363";"diese";"PDAT";"dies";""
"t56364";"unabhängigen";"ADJA";"unabhängig";""
"t56365";"Fanatiker";"NN";"Fanatiker";""
"t56366";"unterworfen";"VVPP";"unterwerfen";""
"t56367";".";"$.";".";""
"t56368";"Sie";"PPER";"Sie|sie|sie";""
"t56369";"hatte";"VAFIN";"haben";""
"t56370";"Utah";"NE";"Utah";"B-GPE"
"t56371";"eingenommen";"VVPP";"einnehmen";""
"t56372";"und";"KON";"und";""
"t56373";"den";"ART";"d";""
"t56374";"Gesetzen";"NN";"Gesetz";""
"t56375";"der";"ART";"d";""
"t56376";"Union";"NN";"Union";""
"t56377";"unterworfen";"VVPP";"unterwerfen";""
"t56378";",";"$,";",";""
"t56379";"nachdem";"KOUS";"nachdem";""
"t56380";"sie";"PPER";"sie";""
"t56381";"Brigham";"NE";"<unknown>";"B-PER"
"t56382";"Young";"NE";"Young";"I-PER"
"t56383";"wegen";"APPR";"wegen";""
"t56384";"Rebellion";"NN";"Rebellion";""
"t56385";"und";"KON";"und";""
"t56386";"Polygamie";"NN";"Polygamie";""
"t56387";"verhaftet";"VVPP";"verhaften";""
"t56388";"und";"KON";"und";""
"t56389";"vor";"APPR";"vor";""
"t56390";"Gericht";"NN";"Gericht";""
"t56391";"gestellt";"VVPP";"stellen";""
"t56392";"hatte";"VAFIN";"haben";""
"t56393";".";"$.";".";""
"t56394";"Seit";"APPR";"seit";""
"t56395";"diesem";"PDAT";"dies";""
"t56396";"Zeitpunkt";"NN";"Zeitpunkt";""
"t56397";"verdoppelten";"VVFIN";"verdoppeln";""
"t56398";"die";"ART";"d";""
"t56399";"Jünger";"NN";"Jünger";""
"t56400";"des";"ART";"d";""
"t56401";"Propheten";"NN";"Prophet";""
"t56402";"ihre";"PPOSAT";"ihr";""
"t56403";"Anstrengungen";"NN";"Anstrengung";""
"t56404";",";"$,";",";""
"t56405";"und";"KON";"und";""
"t56406";"leisteten";"VVFIN";"leisten";""
"t56407";",";"$,";",";""
"t56408";"in";"APPR";"in";""
"t56409";"Erwartung";"NN";"Erwartung";""
"t56410";"der";"ART";"d";""
"t56411";"Tat";"NN";"Tat";""
"t56412";",";"$,";",";""
"t56413";"durch";"APPR";"durch";""
"t56414";"Worte";"NN";"Wort";""
"t56415";"den";"ART";"d";""
"t56416";"Forderungen";"NN";"Forderung";""
"t56417";"des";"ART";"d";""
"t56418";"Kongresses";"NN";"Kongreß";""
"t56419";"Widerstand";"NN";"Widerstand";""
"t56420";".";"$.";".";""
"t56421";"Man";"PIS";"man";""
"t56422";"sieht";"VVFIN";"sehen";""
"t56423";",";"$,";",";""
"t56424";"der";"ART";"d";""
"t56425";"Älteste";"NN";"Älteste";""
"t56426";"William";"NE";"William";"B-PER"
"t56427";"Hitch";"NN";"<unknown>";""
"t56428";"suchte";"VVFIN";"suchen";""
"t56429";"bis";"KON";"bis";""
"t56430";"auf";"APPR";"auf";""
"t56431";"die";"ART";"d";""
"t56432";"Eisenbahn";"NN";"Eisenbahn";""
"t56433";"Proselyten";"NN";"Proselyt";""
"t56434";"zu";"PTKZU";"zu";""
"t56435";"machen";"VVINF";"machen";""
"t56436";".";"$.";".";""
"t56437";"Und";"KON";"und";""
"t56438";"darauf";"PROAV";"darauf";""
"t56439";"erzählte";"VVFIN";"erzählen";""
"t56440";"er";"PPER";"er";""
"t56441";"mit";"APPR";"mit";""
"t56442";"leidenschaftlich";"ADJD";"leidenschaftlich";""
"t56443";"gesteigertem";"ADJA";"gesteigert";""
"t56444";"Ton";"NN";"Ton";""
"t56445";"und";"KON";"und";""
"t56446";"gewaltsamen";"ADJA";"gewaltsam";""
"t56447";"Gebärden";"NN";"Gebärde|Gebärden";""
"t56448";"die";"ART";"d";""
"t56449";"Geschichte";"NN";"Geschichte";""
"t56450";"des";"ART";"d";""
"t56451";"Mormonismus";"NN";"<unknown>";""
"t56452";"seit";"APPR";"seit";""
"t56453";"den";"ART";"d";""
"t56454";"biblischen";"ADJA";"biblisch";""
"t56455";"Zeiten";"NN";"Zeit";""
"t56456";":";"$.";":";""
"t56457";"»";"$(";"»";""
"t56458";"Wie";"KOUS";"wie";""
"t56459";"in";"APPR";"in";""
"t56460";"Israel";"NE";"Israel";"B-GPE"
"t56461";"ein";"ART";"ein";""
"t56462";"mormonischer";"ADJA";"<unknown>";""
"t56463";"Prophet";"NN";"Prophet";""
"t56464";"aus";"APPR";"aus";""
"t56465";"dem";"ART";"d";""
"t56466";"Stamme";"NN";"Stamm";""
"t56467";"Josephs";"NE";"Joseph";"B-PER"
"t56468";"die";"ART";"d";""
"t56469";"Annalen";"NN";"Annalen";""
"t56470";"der";"ART";"d";""
"t56471";"neuen";"ADJA";"neu";""
"t56472";"Religion";"NN";"Religion";""
"t56473";"veröffentlichte";"VVFIN";"veröffentlichen";""
"t56474";"und";"KON";"und";""
"t56475";"an";"APPR";"an";""
"t56476";"seinen";"PPOSAT";"sein";""
"t56477";"Sohn";"NN";"Sohn";""
"t56478";"Morom";"NN";"<unknown>";""
"t56479";"vermachte";"VVFIN";"vermachen";""
"t56480";";";"$.";";";""
"t56481";"wie";"KOUS";"wie";""
"t56482";",";"$,";",";""
"t56483";"viele";"PIAT";"viel";""
"t56484";"Jahrhunderte";"NN";"Jahrhundert";""
"t56485";"später";"ADJD";"spät";""
"t56486";",";"$,";",";""
"t56487";"eine";"ART";"ein";""
"t56488";"Übersetzung";"NN";"Übersetzung";""
"t56489";"dieses";"PDAT";"dies";""
"t56490";"kostbaren";"ADJA";"kostbar";""
"t56491";",";"$,";",";""
"t56492";"in";"APPR";"in";""
"t56493";"ägyptischen";"ADJA";"ägyptisch";""
"t56494";"Schriftzeichen";"NN";"Schriftzeichen";""
"t56495";"geschriebenen";"ADJA";"geschrieben";""
"t56496";"Buches";"NN";"Buch";""
"t56497";"von";"APPR";"von";""
"t56498";"dem";"ART";"d";""
"t56499";"jungem";"ADJA";"jung";""
"t56500";"Joseph";"NE";"Joseph";"B-PER"
"t56501";"Smyth";"NE";"<unknown>";"I-PER"
"t56502";"gemacht";"VVPP";"machen";""
"t56503";"wurde";"VAFIN";"werden";""
"t56504";",";"$,";",";""
"t56505";"einem";"ART";"ein";""
"t56506";"Farmer";"NN";"Farmer";""
"t56507";"des";"ART";"d";""
"t56508";"Staates";"NN";"Staat";""
"t56509";"Vermont";"NE";"<unknown>";"B-GPE"
"t56510";",";"$,";",";""
"t56511";"der";"PRELS";"d";""
"t56512";"sich";"PRF";"er|es|sie";""
"t56513";"im";"APPRART";"im";""
"t56514";"Jahre";"NN";"Jahr";""
"t56515";"1825";"CARD";"@card@";""
"t56516";"als";"KOKOM";"als";""
"t56517";"mystischen";"ADJA";"mystisch";""
"t56518";"Propheten";"NN";"Prophet";""
"t56519";"kund";"PTKVZ";"kund";""
"t56520";"gab";"VVFIN";"geben";""
"t56521";";";"$.";";";""
"t56522";"wie";"KOUS";"wie";""
"t56523";"ihm";"PPER";"er";""
"t56524";"endlich";"ADV";"endlich";""
"t56525";"ein";"ART";"ein";""
"t56526";"himmlischer";"ADJA";"himmlisch";""
"t56527";"Bote";"NN";"Bot|Bote";""
"t56528";"in";"APPR";"in";""
"t56529";"einem";"ART";"ein";""
"t56530";"erleuchteten";"ADJA";"erleuchtet";""
"t56531";"Walde";"NN";"Wald";""
"t56532";"erschien";"VVFIN";"erscheinen";""
"t56533";"und";"KON";"und";""
"t56534";"die";"ART";"d";""
"t56535";"Annalen";"NN";"Annalen";""
"t56536";"des";"ART";"d";""
"t56537";"Herrn";"NN";"Herr";""
"t56538";"zustellte";"VVFIN";"zustellen";""
"t56539";".";"$.";".";""
"t56540";"«";"$(";"«";""
"t56541";"In";"APPR";"in";""
"t56542";"diesem";"PDAT";"dies";""
"t56543";"Augenblick";"NN";"Augenblick";""
"t56544";"verließen";"VVFIN";"verlassen";""
"t56545";"einige";"PIAT";"einige";""
"t56546";"Zuhörer";"NN";"Zuhörer";""
"t56547";",";"$,";",";""
"t56548";"welche";"PRELS";"welch";""
"t56549";"für";"APPR";"für";""
"t56550";"die";"ART";"d";""
"t56551";"zurückblickende";"ADJA";"zurückblickend";""
"t56552";"Erzählung";"NN";"Erzählung";""
"t56553";"des";"ART";"d";""
"t56554";"Missionärs";"NN";"<unknown>";""
"t56555";"wenig";"PIAT";"wenig";""
"t56556";"Interesse";"NN";"Interesse";""
"t56557";"hatten";"VAFIN";"haben";""
"t56558";",";"$,";",";""
"t56559";"den";"ART";"d";""
"t56560";"Wagen";"NN";"Wagen";""
"t56561";";";"$.";";";""
"t56562";"aber";"KON";"aber";""
"t56563";"William";"NE";"William";"B-PER"
"t56564";"Hitch";"NN";"<unknown>";""
"t56565";"fuhr";"VVFIN";"fahren";""
"t56566";"fort";"PTKVZ";"fort";""
"t56567";"und";"KON";"und";""
"t56568";"erzählte";"VVFIN";"erzählen";""
"t56569";",";"$,";",";""
"t56570";"»";"$(";"»";""
"t56571";"wie";"KOUS";"wie";""
"t56572";"der";"ART";"d";""
"t56573";"jüngere";"ADJA";"jung";""
"t56574";"Smyth";"NE";"<unknown>";"B-PER"
"t56575";"im";"APPRART";"im";""
"t56576";"Verein";"NN";"Verein";""
"t56577";"mit";"APPR";"mit";""
"t56578";"seinem";"PPOSAT";"sein";""
"t56579";"Vater";"NN";"Vater";""
"t56580";",";"$,";",";""
"t56581";"seinen";"PPOSAT";"sein";""
"t56582";"zwei";"CARD";"zwei";""
"t56583";"Brüdern";"NN";"Bruder";""
"t56584";"und";"KON";"und";""
"t56585";"einigen";"PIAT";"einige";""
"t56586";"Schülern";"NN";"Schüler";""
"t56587";"die";"ART";"d";""
"t56588";"Religion";"NN";"Religion";""
"t56589";"der";"ART";"d";""
"t56590";"Heiligen";"NN";"Heilige|Heiligen";""
"t56591";"der";"ART";"d";""
"t56592";"letzten";"ADJA";"letzt";""
"t56593";"Tage";"NN";"Tag";""
"t56594";"gründete";"VVFIN";"gründen";""
"t56595";"–";"NN";"<unknown>";""
"t56596";"eine";"ART";"ein";""
"t56597";"Religion";"NN";"Religion";""
"t56598";",";"$,";",";""
"t56599";"die";"PRELS";"d";""
"t56600";"nicht";"PTKNEG";"nicht";""
"t56601";"allein";"ADV";"allein";""
"t56602";"in";"APPR";"in";""
"t56603";"Amerika";"NE";"Amerika";"B-LOC"
"t56604";",";"$,";",";""
"t56605";"sondern";"KON";"sondern";""
"t56606";"auch";"ADV";"auch";""
"t56607";"in";"APPR";"in";""
"t56608";"England";"NE";"England";"B-GPE"
"t56609";",";"$,";",";""
"t56610";"Skandinavien";"NE";"Skandinavien";"B-LOC"
"t56611";",";"$,";",";""
"t56612";"Deutschland";"NE";"Deutschland";"B-GPE"
"t56613";"ausgebreitet";"VVPP";"ausbreiten";""
"t56614";",";"$,";",";""
"t56615";"unter";"APPR";"unter";""
"t56616";"ihren";"PPOSAT";"ihr";""
"t56617";"Gläubigen";"ADJA";"gläubig";""
"t56618";"Handwerker";"NN";"Handwerker";""
"t56619";",";"$,";",";""
"t56620";"und";"KON";"und";""
"t56621";"auch";"ADV";"auch";""
"t56622";"viele";"PIAT";"viel";""
"t56623";"Anhänger";"NN";"Anhänger";""
"t56624";"aus";"APPR";"aus";""
"t56625";"den";"ART";"d";""
"t56626";"höheren";"ADJA";"hoch";""
"t56627";"Ständen";"NN";"Stand";""
"t56628";"zähle";"VVFIN";"zählen";""
"t56629";";";"$.";";";""
"t56630";"wie";"KOUS";"wie";""
"t56631";"in";"APPR";"in";""
"t56632";"Ohio";"NE";"Ohio";"B-GPE"
"t56633";"eine";"ART";"ein";""
"t56634";"Kolonie";"NN";"Kolonie";""
"t56635";"gegründet";"VVPP";"gründen";""
"t56636";"wurde";"VAFIN";"werden";""
"t56637";",";"$,";",";""
"t56638";"wie";"KOUS";"wie";""
"t56639";"für";"APPR";"für";""
"t56640";"zweimal";"ADV";"zweimal";""
"t56641";"hunderttausend";"CARD";"hunderttausend";""
"t56642";"Dollars";"NN";"Dollar";""
"t56643";"ein";"ART";"ein";""
"t56644";"Tempel";"NN";"Tempel";""
"t56645";"und";"KON";"und";""
"t56646";"zu";"APPR";"zu";""
"t56647";"Kirkland";"NN";"<unknown>";""
"t56648";"eine";"ART";"ein";""
"t56649";"Stadt";"NN";"Stadt";""
"t56650";"erbaut";"VVPP";"erbauen";""
"t56651";"wurde";"VAFIN";"werden";""
"t56652";";";"$.";";";""
"t56653";"wie";"KOUS";"wie";""
"t56654";"Smyth";"NE";"<unknown>";"B-PER"
"t56655";"ein";"ART";"ein";""
"t56656";"kühner";"ADJA";"kühn";""
"t56657";"Bankier";"NN";"Bankier";""
"t56658";"wurde";"VAFIN";"werden";""
"t56659";"und";"KON";"und";""
"t56660";"von";"APPR";"von";""
"t56661";"einem";"ART";"ein";""
"t56662";"Manne";"NN";"Mann";""
"t56663";",";"$,";",";""
"t56664";"der";"ART";"d";""
"t56665";"Mumien";"NN";"Mumie";""
"t56666";"zeigte";"VVFIN";"zeigen";""
"t56667";",";"$,";",";""
"t56668";"eine";"ART";"ein";""
"t56669";"Papyrusrolle";"NN";"<unknown>";""
"t56670";"erhielt";"VVFIN";"erhalten";""
"t56671";",";"$,";",";""
"t56672";"worauf";"PWAV";"worauf";""
"t56673";"eine";"ART";"ein";""
"t56674";"von";"APPR";"von";""
"t56675";"Abraham";"NE";"Abraham";"B-PER"
"t56676";"und";"KON";"und";""
"t56677";"berühmten";"ADJA";"berühmt";""
"t56678";"Ägyptern";"NN";"Ägypter";""
"t56679";"eigenhändig";"ADJD";"eigenhändig";""
"t56680";"geschriebene";"ADJA";"geschrieben";""
"t56681";"Erzählung";"NN";"Erzählung";""
"t56682";"stand";"VVFIN";"stehen";""
"t56683";".";"$.";".";""
"t56684";"«";"$(";"«";""
"t56685";"Da";"KOUS";"da";""
"t56686";"diese";"PDAT";"dies";""
"t56687";"Erzählung";"NN";"Erzählung";""
"t56688";"etwas";"ADV";"etwas";""
"t56689";"langweilig";"ADJD";"langweilig";""
"t56690";"wurde";"VAFIN";"werden";""
"t56691";",";"$,";",";""
"t56692";"so";"ADV";"so";""
"t56693";"lichteten";"VVFIN";"lichten";""
"t56694";"sich";"PRF";"er|es|sie";""
"t56695";"die";"ART";"d";""
"t56696";"Reihen";"NN";"Reihe";""
"t56697";"der";"ART";"d";""
"t56698";"Zuhörer";"NN";"Zuhörer";""
"t56699";"noch";"ADV";"noch";""
"t56700";"mehr";"ADV";"mehr";""
"t56701";",";"$,";",";""
"t56702";"und";"KON";"und";""
"t56703";"sein";"PPOSAT";"sein";""
"t56704";"Publikum";"NN";"Publikum";""
"t56705";"bestand";"VVFIN";"bestehen";""
"t56706";"nur";"ADV";"nur";""
"t56707";"noch";"ADV";"noch";""
"t56708";"aus";"APPR";"aus";""
"t56709";"zwanzig";"CARD";"zwanzig";""
"t56710";"Personen";"NN";"Person";""
"t56711";".";"$.";".";""
"t56712";"Aber";"KON";"aber";""
"t56713";"der";"ART";"d";""
"t56714";"Älteste";"NN";"Älteste";""
"t56715";"ließ";"VVFIN";"lassen";""
"t56716";"sich";"PRF";"er|es|sie";""
"t56717";"durch";"APPR";"durch";""
"t56718";"dies";"PDAT";"dies";""
"t56719";"Ausreißen";"NN";"Ausreißen";""
"t56720";"nicht";"PTKNEG";"nicht";""
"t56721";"stören";"VVINF";"stören";""
"t56722";"und";"KON";"und";""
"t56723";"fuhr";"VVFIN";"fahren";""
"t56724";"fort";"ADV";"fort";""
"t56725";"mit";"APPR";"mit";""
"t56726";"Details";"NN";"Detail";""
"t56727";"zu";"PTKZU";"zu";""
"t56728";"erzählen";"VVINF";"erzählen";""
"t56729";",";"$,";",";""
"t56730";"»";"$(";"»";""
"t56731";"wie";"KOUS";"wie";""
"t56732";"Joe";"NE";"Joe";"B-PER"
"t56733";"Smyth";"NE";"<unknown>";"I-PER"
"t56734";"im";"APPRART";"im";""
"t56735";"Jahre";"NN";"Jahr";""
"t56736";"1837";"CARD";"@card@";""
"t56737";"bankrott";"ADJD";"bankrott";""
"t56738";"wurde";"VAFIN";"werden";""
"t56739";";";"$.";";";""
"t56740";"wie";"KON";"wie";""
"t56741";"seine";"PPOSAT";"sein";""
"t56742";"ruinierten";"ADJA";"ruiniert";""
"t56743";"Aktionäre";"NN";"Aktionär";""
"t56744";"ihn";"PPER";"er";""
"t56745";"mit";"APPR";"mit";""
"t56746";"Teer";"NN";"Teer";""
"t56747";"bestrichen";"VVPP";"bestreichen";""
"t56748";"und";"KON";"und";""
"t56749";"in";"APPR";"in";""
"t56750";"Federn";"NN";"Feder|Federn";""
"t56751";"wälzten";"VVFIN";"wälzen";""
"t56752";";";"$.";";";""
"t56753";"wie";"KOUS";"wie";""
"t56754";"er";"PPER";"er";""
